2016090307,50.16,9,3,0,26.73507113304578
2016090308,50.496,9,3,0,27.68942308865832
2016090309,62.664,9,3,0,32.29546593799421
2016090310,69.84,9,3,0,32.83256634092032
2016090311,72.192,9,3,0,33.12848942793198
2016090312,88.656,9,3,0,34.5119298597113
2016090313,79.656,9,3,0,34.42759177991297
2016090314,85.032,9,3,0,34.49861332079581
2016090315,91.464,9,3,0,33.638956753027
2016090316,78.864,9,3,0,33.41257559146311
2016090317,85.704,9,3,0,28.634897351660413
2016090318,81.024,9,3,0,27.78707770737213
2016090319,92.904,9,3,0,27.83886424759919
2016090320,83.232,9,3,0,27.156761532037365
2016090321,108.84,9,3,0,25.75112686873217
2016090322,95.232,9,3,0,25.83694456396552
2016090323,77.496,9,3,0,26.001181877256958
2016090400,68.4,9,4,0,24.952134533800745
2016090401,63.552,9,4,0,24.966930688151365
2016090402,64.2,9,4,0,24.762743758113345
2016090403,58.944,9,4,0,23.864617189033027
2016090404,56.472,9,4,0,23.821708341416358
2016090405,56.16,9,4,0,25.002441458592727
2016090406,48.912,9,4,0,25.49663301390217
2016090407,56.472,9,4,0,26.166898805983465
2016090408,87.264,9,4,0,26.681804977383702
2016090409,60.552,9,4,0,30.12634971019901
2016090410,68.256,9,4,0,29.93547931907653
2016090411,78.456,9,4,0,29.089139290223272
2016090412,66.96,9,4,0,29.70909815751264
2016090413,69.528,9,4,0,29.99614355191392
2016090414,72.072,9,4,0,29.64843392467526
2016090415,81.24,9,4,0,28.871635821269702
2016090416,83.832,9,4,0,28.55203888729716
2016090417,74.136,9,4,0,26.409555737332997
2016090418,63.24,9,4,0,26.31486034948932
2016090419,77.424,9,4,0,25.184434157104874
2016090420,88.848,9,4,0,24.185693738440648
2016090421,92.952,9,4,0,22.976847927998165
2016090422,84.168,9,4,0,22.762303689914745
2016090423,80.88,9,4,0,22.96797023538784
2016090500,58.344,9,5,1,22.49597291160427
2016090501,48.48,9,5,1,22.663169455765853
2016090502,49.224,9,5,1,21.73693019341948
2016090503,44.064,9,5,1,21.461721722498623
2016090504,43.392,9,5,1,21.64815326731599
2016090505,43.728,9,5,1,22.98868485147864
2016090506,54.48,9,5,1,23.934159114480792
2016090507,53.4,9,5,1,25.85174071831608
2016090508,50.136,9,5,1,27.0147184502718
2016090509,73.824,9,5,1,30.79661550228036
2016090510,76.944,9,5,1,31.230142824752363
2016090511,77.472,9,5,1,31.60596514525713
2016090512,89.04,9,5,1,32.86955672679676
2016090513,91.392,9,5,1,32.75414672286223
2016090514,85.752,9,5,1,32.83108672548531
2016090515,74.448,9,5,1,31.90928630944404
2016090516,79.344,9,5,1,31.73617130354228
2016090517,79.128,9,5,1,27.861058479125063
2016090518,70.824,9,5,1,27.53998192971744
2016090519,65.76,9,5,1,27.255895766186256
2016090520,83.76,9,5,1,26.94665614025911
2016090521,95.568,9,5,1,25.736330714381552
2016090522,90.312,9,5,1,25.69934032850512
2016090523,85.296,9,5,1,25.69342186676488
2016090600,62.16,9,6,1,25.196271080585348
2016090601,57.192,9,6,1,25.288007237558983
2016090602,52.944,9,6,1,24.85891876139209
2016090603,48.672,9,6,1,24.09543719690214
2016090604,48.288,9,6,1,24.009619501668737
2016090605,48.288,9,6,1,24.06288565733081
2016090606,48.048,9,6,1,24.01553796340897
2016090607,61.416,9,6,1,24.13686642908374
2016090608,51.672,9,6,1,24.018497194279064
2016090609,67.656,9,6,1,25.382702625402658
2016090610,66.072,9,6,1,25.273211083208366
2016090611,72.144,9,6,1,25.20958761950089
2016090612,72.552,9,6,1,25.85174071831608
2016090613,87.888,9,6,1,25.603165325226318
2016090614,90.744,9,6,1,25.601685709791298
2016090615,68.016,9,6,1,24.847081837911617
2016090616,69.024,9,6,1,24.70355914071098
2016090617,75.24,9,6,1,21.913004430191396
2016090618,75.432,9,6,1,21.930759815412102
2016090619,79.08,9,6,1,22.06540482000236
2016090620,88.632,9,6,1,22.28438790439094
2016090621,92.808,9,6,1,21.532743263381462
2016090622,84.672,9,6,1,21.275290177681317
2016090623,68.592,9,6,1,21.325597102473296
2016090700,64.464,9,7,1,20.550278614502872
2016090701,59.976,9,7,1,20.477777458185017
2016090702,49.8,9,7,1,20.77074131432653
2016090703,54.816,9,7,1,20.363847069685505
2016090704,56.256,9,7,1,20.38160245490621
2016090705,48.48,9,7,1,20.568033999723525
2016090706,52.152,9,7,1,20.331295530114232
2016090707,58.68,9,7,1,20.41563360991256
2016090708,50.712,9,7,1,20.76926169889145
2016090709,48.456,9,7,1,23.34823140219777
2016090710,55.104,9,7,1,24.018497194279064
2016090711,62.592,9,7,1,24.133907198213592
2016090712,57.984,9,7,1,26.59302805128021
2016090713,62.904,9,7,1,26.74246921022109
2016090714,59.328,9,7,1,27.13752653138164
2016090715,59.112,9,7,1,26.83124613632458
2016090716,61.176,9,7,1,26.60634459019576
2016090717,60.312,9,7,1,23.7388498770531
2016090718,67.56,9,7,1,23.107054086283256
2016090719,58.08,9,7,1,22.5595963753118
2016090720,75.672,9,7,1,22.50633021964967
2016090721,83.928,9,7,1,21.411414797706698
2016090722,69.744,9,7,1,21.364067103784805
2016090723,58.104,9,7,1,20.9926836295852
2016090800,45.624,9,8,1,20.279508989887237
2016090801,54.216,9,8,1,20.29134591336765
2016090802,50.04,9,8,1,19.819348589584138
2016090803,41.808,9,8,1,20.00725974983652
2016090804,38.52,9,8,1,21.042990554377184
2016090805,40.128,9,8,1,22.062445589132267
2016090806,41.976,9,8,1,22.052088281086867
2016090807,52.344,9,8,1,23.21506601304253
2016090808,46.992,9,8,1,23.64711372007952
2016090809,43.176,9,8,1,27.942437328053245
2016090810,53.736,9,8,1,28.269432339201103
2016090811,57.168,9,8,1,29.006280825860017
2016090812,54.72,9,8,1,31.033353971889653
2016090813,54.264,9,8,1,31.09549782016211
2016090814,51.864,9,8,1,31.051109357110363
2016090815,57.456,9,8,1,30.63089857355385
2016090816,53.904,9,8,1,30.642735497034323
2016090817,61.992,9,8,1,27.612483086035297
2016090818,58.248,9,8,1,26.192052268379484
2016090819,65.184,9,8,1,25.43300955019464
2016090820,72.912,9,8,1,25.237700312767004
2016090821,69.024,9,8,1,23.874974497078423
2016090822,71.328,9,8,1,23.448845251781734
2016090823,62.856,9,8,1,23.11593177889364
2016090900,47.808,9,9,1,21.976627893898865
2016090901,45.528,9,9,1,21.8552994282241
2016090902,44.208,9,9,1,21.54162095599179
2016090903,40.68,9,9,1,20.825487085423678
2016090904,39.864,9,9,1,21.068144016773203
2016090905,41.352,9,9,1,22.822967922752127
2016090906,45.504,9,9,1,23.58496987180706
2016090907,58.08,9,9,1,25.26729262146813
2016090908,48.912,9,9,1,26.22460380795076
2016090909,44.688,9,9,1,30.69008319095616
2016090910,51.672,9,9,1,30.889831274689016
2016090911,56.448,9,9,1,31.122130897993145
2016090912,65.664,9,9,1,32.93318019050429
2016090913,71.424,9,9,1,33.05154942530896
2016090914,74.832,9,9,1,33.1196117353216
2016090915,70.56,9,9,1,31.703619763971005
2016090916,59.28,9,9,1,31.41657436956973
2016090917,68.976,9,9,1,28.38336272770056
2016090918,62.352,9,9,1,28.196931182883247
2016090919,69.888,9,9,1,27.448245772743803
2016090920,82.92,9,9,1,27.36982615468571
2016090921,77.016,9,9,1,26.158021113373135
2016090922,80.928,9,9,1,25.379743394532568
2016090923,72.6,9,9,1,25.237700312767004
2016091000,66.288,9,10,0,24.51416836502358
2016091001,53.472,9,10,0,24.29814451150509
2016091002,45.096,9,10,0,24.339573743686685
2016091003,49.56,9,10,0,23.56721448658635
2016091004,46.584,9,10,0,23.62639910398866
2016091005,43.056,9,10,0,24.426871054355104
2016091006,50.496,9,10,0,24.29814451150509
2016091007,52.704,9,10,0,24.53784221198447
2016091008,61.968,9,10,0,24.286307588024613
2016091009,58.296,9,10,0,26.8874715228568
2016091010,68.688,9,10,0,26.396239198417504
2016091011,72.12,9,10,0,27.087219606589656
2016091012,64.152,9,10,0,28.442547345102867
2016091013,64.464,9,10,0,29.74608854338908
2016091014,67.512,9,10,0,29.636597001194787
2016091015,60.504,9,10,0,29.22970275655382
2016091016,64.824,9,10,0,29.17643660089169
2016091017,68.544,9,10,0,25.650513019148207
2016091018,61.824,9,10,0,25.185913772539948
2016091019,67.2,9,10,0,24.7494272191978
2016091020,76.728,9,10,0,24.728712603107
2016091021,76.512,9,10,0,24.122070274733176
2016091022,74.592,9,10,0,23.941557191656045
2016091023,68.88,9,10,0,23.860178342727863
2016091100,62.184,9,11,0,23.117411394328716
2016091101,46.68,9,11,0,23.18843293521149
2016091102,51.0,9,11,0,23.002001390394184
2016091103,44.424,9,11,0,22.438267909637037
2016091104,44.04,9,11,0,22.72679291947333
2016091105,37.512,9,11,0,23.431089866561024
2016091106,50.304,9,11,0,23.6974206448715
2016091107,49.32,9,11,0,24.206408354531447
2016091108,53.064,9,11,0,24.290746434329776
2016091109,46.728,9,11,0,26.83124613632458
2016091110,60.168,9,11,0,27.414214617737457
2016091111,65.424,9,11,0,27.57697231559388
2016091112,56.448,9,11,0,27.99718309915039
2016091113,64.344,9,11,0,27.804833092592844
2016091114,54.624,9,11,0,27.38758153990642
2016091115,52.152,9,11,0,25.952354567900045
2016091116,56.304,9,11,0,25.541021476953915
2016091117,58.92,9,11,0,22.673526763811253
2016091118,63.576,9,11,0,22.220764440683467
2016091119,68.328,9,11,0,21.7073378847183
2016091120,62.04,9,11,0,21.56529480295273
2016091121,65.856,9,11,0,19.95843244047961
2016091122,65.736,9,11,0,19.42281165298857
2016091123,46.296,9,11,0,19.43760780733913
2016091200,44.328,9,12,1,18.864996633971657
2016091201,37.152,9,12,1,18.866476249406677
2016091202,35.136,9,12,1,18.816169324614748
2016091203,31.728,9,12,1,18.299783537779437
2016091204,33.84,9,12,1,18.85907817223142
2016091205,33.648,9,12,1,20.664209003002327
2016091206,33.288,9,12,1,21.41585364401186
2016091207,38.928,9,12,1,22.78893676774578
2016091208,40.608,9,12,1,23.410375250470224
2016091209,46.368,9,12,1,27.653912318216896
2016091210,50.64,9,12,1,28.10963387221477
2016091211,51.36,9,12,1,28.646734275140886
2016091212,50.688,9,12,1,30.570234340716468
2016091213,55.464,9,12,1,30.727073576832595
2016091214,58.032,9,12,1,30.97268973905227
2016091215,50.808,9,12,1,30.081961247147262
2016091216,61.728,9,12,1,29.84226354666788
2016091217,58.368,9,12,1,26.08404034162021
2016091218,60.792,9,12,1,25.573573016525188
2016091219,62.928,9,12,1,25.327956854305512
2016091220,66.192,9,12,1,25.32055877713026
2016091221,72.96,9,12,1,24.252276433018267
2016091222,71.304,9,12,1,23.65895064355999
2016091223,60.648,9,12,1,23.34231294045753
2016091300,42.48,9,13,1,22.22372367155356
2016091301,35.688,9,13,1,22.18377405480703
2016091302,37.224,9,13,1,21.57713172643321
2016091303,41.16,9,13,1,21.034112861766857
2016091304,33.816,9,13,1,21.145084019396226
2016091305,35.832,9,13,1,22.877713693849277
2016091306,41.28,9,13,1,23.268332168704603
2016091307,42.744,9,13,1,24.52748490393907
2016091308,40.776,9,13,1,25.390100702577968
2016091309,40.68,9,13,1,29.247458141774477
2016091310,42.72,9,13,1,29.58924930727295
2016091311,55.824,9,13,1,29.981347397563358
2016091312,46.392,9,13,1,30.860238965987836
2016091313,54.888,9,13,1,30.88687204381893
2016091314,47.544,9,13,1,31.043711279935053
2016091315,53.136,9,13,1,29.53154430530566
2016091316,48.792,9,13,1,29.39985853158549
2016091317,66.96,9,13,1,26.74098959478601
2016091318,72.984,9,13,1,26.23496111599616
2016091319,60.408,9,13,1,25.71117725198559
2016091320,72.12,9,13,1,25.41969301127915
2016091321,71.688,9,13,1,24.089518735161903
2016091322,62.424,9,13,1,23.515427946359296
2016091323,50.424,9,13,1,23.21802524391262
2016091400,49.224,9,14,1,21.62743865122513
2016091401,43.776,9,14,1,21.600805573394094
2016091402,35.952,9,14,1,21.041510938942167
2016091403,42.24,9,14,1,20.420072456217724
2016091404,32.28,9,14,1,20.64053515604138
2016091405,35.712,9,14,1,21.73545057798441
2016091406,39.408,9,14,1,22.22372367155356
2016091407,41.016,9,14,1,23.23578062913333
2016091408,47.64,9,14,1,24.364727206082705
2016091409,45.312,9,14,1,27.146404223991965
2016091410,52.056,9,14,1,27.223344226614984
2016091411,56.832,9,14,1,27.95427425153372
2016091412,50.232,9,14,1,28.31973926399303
2016091413,55.272,9,14,1,28.213206952668884
2016091414,54.84,9,14,1,28.216166183538974
2016091415,52.128,9,14,1,27.544420776022605
2016091416,54.912,9,14,1,27.078341913979276
2016091417,60.552,9,14,1,23.944516422526192
2016091418,54.672,9,14,1,23.62048064224848
2016091419,66.504,9,14,1,23.268332168704603
2016091420,76.416,9,14,1,22.75342599730436
2016091421,83.784,9,14,1,21.72509326993901
2016091422,70.224,9,14,1,21.556417110342352
2016091423,63.432,9,14,1,21.683664037757357
2016091500,56.4,9,15,0,21.02523516915653
2016091501,42.552,9,15,0,20.79885400759258
2016091502,40.08,9,15,0,20.969009782624312
2016091503,41.784,9,15,0,20.94681555109844
2016091504,36.792,9,15,0,20.9926836295852
2016091505,33.936,9,15,0,21.98994443281441
2016091506,45.696,9,15,0,21.73101173167925
2016091507,48.888,9,15,0,21.64075519014068
2016091508,42.12,9,15,0,21.116971326130116
2016091509,51.552,9,15,0,22.23556059503403
2016091510,53.064,9,15,0,21.868615967139647
2016091511,60.768,9,15,0,21.701419422978063
2016091512,54.0,9,15,0,22.04912905021672
2016091513,56.256,9,15,0,22.130507899144902
2016091514,58.104,9,15,0,22.396838677455374
2016091515,52.824,9,15,0,21.997342509989664
2016091516,59.808,9,15,0,22.43382906333181
2016091517,60.864,9,15,0,22.25331598025474
2016091518,62.352,9,15,0,22.45010483311745
2016091519,64.728,9,15,0,22.704598687947453
2016091520,72.696,9,15,0,22.973888697128075
2016091521,78.576,9,15,0,22.815569845576817
2016091522,73.512,9,15,0,22.818529076446964
2016091523,55.8,9,15,0,22.839243692537764
2016091600,52.872,9,16,0,22.629138300759507
2016091601,42.984,9,16,0,22.386481369409974
2016091602,38.112,9,16,0,22.37316483049443
2016091603,35.688,9,16,0,22.3154598285272
2016091604,40.776,9,16,0,22.20744790176792
2016091605,39.744,9,16,0,22.114232129359262
2016091606,46.248,9,16,0,22.083160205223063
2016091607,43.416,9,16,0,22.11571174479434
2016091608,57.456,9,16,0,21.87305481344481
2016091609,46.632,9,16,0,22.376124061364575
2016091610,60.432,9,16,0,22.124589437404666
2016091611,75.144,9,16,0,21.91448404562641
2016091612,68.304,9,16,0,22.272550980910523
2016091613,80.712,9,16,0,22.16157982328116
2016091614,83.928,9,16,0,22.238519825904177
2016091615,66.216,9,16,0,22.01509789521037
2016091616,76.344,9,16,0,22.31693944396227
2016091617,67.584,9,16,0,22.072802897177667
2016091618,82.584,9,16,0,22.11275251392425
2016091619,66.12,9,16,0,21.90708596845116
2016091620,78.72,9,16,0,21.859738274529263
2016091621,83.28,9,16,0,21.713256346458536
2016091622,86.088,9,16,0,21.744328270594732
2016091623,87.096,9,16,0,21.782798271906245
2016091700,61.128,9,17,0,21.34483210312908
2016091701,56.28,9,17,0,21.593407496218845
2016091702,50.64,9,17,0,21.458762491628534
2016091703,46.656,9,17,0,20.87283477934551
2016091704,48.744,9,17,0,21.081460555688693
2016091705,42.432,9,17,0,22.02841443412592
2016091706,48.144,9,17,0,22.31250059765705
2016091707,56.064,9,17,0,23.29200601566555
2016091708,53.52,9,17,0,23.7284925690077
2016091709,48.504,9,17,0,26.018937262477664
2016091710,49.2,9,17,0,25.96863033768568
2016091711,56.448,9,17,0,26.232001885126067
2016091712,51.432,9,17,0,27.42605154121793
2016091713,60.528,9,17,0,27.289926921192603
2016091714,57.072,9,17,0,27.07242345223904
2016091715,54.288,9,17,0,26.46430150843014
2016091716,47.544,9,17,0,26.294145733398462
2016091717,52.56,9,17,0,24.27742989541423
2016091718,64.656,9,17,0,24.30702220411541
2016091719,62.832,9,17,0,24.16645873778492
2016091720,65.688,9,17,0,23.76844218575428
2016091721,70.272,9,17,0,22.677965610116416
2016091722,62.376,9,17,0,22.220764440683467
2016091723,55.512,9,17,0,21.75024673233497
2016091800,43.968,9,18,0,20.726352851274783
2016091801,41.616,9,18,0,20.60206515472987
2016091802,40.512,9,18,0,20.406755917302235
2016091803,40.536,9,18,0,19.75276589500652
2016091804,37.632,9,18,0,19.85190012915541
2016091805,43.08,9,18,0,21.35518941117448
2016091806,43.656,9,18,0,21.692541730367736
2016091807,55.296,9,18,0,22.636536377934817
2016091808,43.128,9,18,0,22.976847927998165
2016091809,39.36,9,18,0,26.085519957055283
2016091810,49.776,9,18,0,26.30302342600885
2016091811,50.76,9,18,0,26.58858920497505
2016091812,53.4,9,18,0,28.051928870247536
2016091813,49.992,9,18,0,28.248717723110246
2016091814,51.696,9,18,0,28.196931182883247
2016091815,50.952,9,18,0,27.125689607901165
2016091816,46.464,9,18,0,26.844562675240127
2016091817,55.056,9,18,0,23.743288723358265
2016091818,61.032,9,18,0,23.536142562450152
2016091819,61.176,9,18,0,23.12332985606895
2016091820,65.664,9,18,0,22.342092906358232
2016091821,68.64,9,18,0,20.76334323715122
2016091822,63.672,9,18,0,20.215885526179704
2016091823,55.008,9,18,0,19.976187825700265
2016091900,43.416,9,19,1,19.271890878612624
2016091901,34.224,9,19,1,19.31923857253446
2016091902,36.312,9,19,1,19.328116265144843
2016091903,35.616,9,19,1,19.209747030340168
2016091904,35.448,9,19,1,19.47755742408572
2016091905,32.352,9,19,1,20.13894552355669
2016091906,36.648,9,19,1,20.276549759017087
2016091907,48.024,9,19,1,21.182074405272655
2016091908,42.336,9,19,1,21.65111249818608
2016091909,42.432,9,19,1,24.36324759064763
2016091910,46.776,9,19,1,24.676926062879943
2016091911,50.544,9,19,1,24.60886375286725
2016091912,45.528,9,19,1,25.610563402401624
2016091913,51.864,9,19,1,25.635716864797644
2016091914,48.648,9,19,1,25.600206094356224
2016091915,51.696,9,19,1,24.826367221820817
2016091916,48.432,9,19,1,24.66952798570469
2016091917,53.448,9,19,1,21.898208275840773
2016091918,52.992,9,19,1,21.634836728400444
2016091919,53.952,9,19,1,21.30636210181757
2016091920,54.768,9,19,1,20.76926169889145
2016091921,66.144,9,19,1,19.16683818272349
2016091922,63.432,9,19,1,18.060085837299997
2016091923,49.176,9,19,1,18.484735467161727
2016092000,40.728,9,20,1,17.949114679670686
2016092001,33.552,9,20,1,17.950594295105702
2016092002,31.704,9,20,1,17.926920448144813
2016092003,30.72,9,20,1,16.885271181863857
2016092004,36.024,9,20,1,17.08797849646686
2016092005,31.992,9,20,1,18.69336124350491
2016092006,40.176,9,20,1,19.005560100302148
2016092007,45.696,9,20,1,20.03389282766756
2016092008,43.584,9,20,1,20.427470533393038
2016092009,36.96,9,20,1,23.62787871942373
2016092010,47.016,9,20,1,23.96523103861699
2016092011,44.112,9,20,1,24.12650912103834
2016092012,45.864,9,20,1,25.191832234280184
2016092013,42.864,9,20,1,25.132647616877875
2016092014,40.992,9,20,1,25.0039210740278
2016092015,54.216,9,20,1,24.21528604714183
2016092016,46.176,9,20,1,24.125029505603266
2016092017,57.432,9,20,1,20.578391307768925
2016092018,53.4,9,20,1,20.02797436592732
2016092019,45.696,9,20,1,19.39617857515748
2016092020,54.288,9,20,1,19.15204202837293
2016092021,67.44,9,20,1,17.74196851876252
2016092022,62.952,9,20,1,17.969829295761485
2016092023,51.36,9,20,1,18.19029199558514
2016092100,40.92,9,21,1,17.959471987716086
2016092101,46.152,9,21,1,17.882531985093067
2016092102,36.312,9,21,1,17.423851200225045
2016092103,32.328,9,21,1,17.512628126328536
2016092104,30.768,9,21,1,17.90472621661894
2016092105,32.04,9,21,1,19.202348953164915
2016092106,37.968,9,21,1,19.17571587533382
2016092107,47.496,9,21,1,19.48199627039088
2016092108,45.984,9,21,1,19.465720500605244
2016092109,41.832,9,21,1,22.973888697128075
2016092110,45.696,9,21,1,23.18399408890633
2016092111,50.424,9,21,1,23.35562947937302
2016092112,49.704,9,21,1,24.3158998967258
2016092113,47.664,9,21,1,24.0347729640647
2016092114,46.176,9,21,1,24.367686436952795
2016092115,44.232,9,21,1,23.70925756835192
2016092116,47.424,9,21,1,23.685583721391023
2016092117,53.928,9,21,1,20.917223242397256
2016092118,53.4,9,21,1,20.46446091926947
2016092119,57.336,9,21,1,20.047209366583104
2016092120,53.568,9,21,1,20.06496475180376
2016092121,57.84,9,21,1,18.503970467817453
2016092122,55.872,9,21,1,18.166618148624195
2016092123,42.936,9,21,1,18.021615835988484
2016092200,43.32,9,22,1,17.383901583478462
2016092201,35.568,9,22,1,17.293645041939897
2016092202,32.4,9,22,1,17.00364041666853
2016092203,33.672,9,22,1,16.18837231195147
2016092204,34.2,9,22,1,16.36148731785329
2016092205,37.872,9,22,1,18.55575700804451
2016092206,41.976,9,22,1,19.202348953164915
2016092207,46.872,9,22,1,20.02353551962216
2016092208,46.536,9,22,1,20.776659776066708
2016092209,39.384,9,22,1,24.94325684119042
2016092210,38.352,9,22,1,24.737590295717325
2016092211,44.976,9,22,1,25.11489223165717
2016092212,44.976,9,22,1,26.63741651433196
2016092213,51.96,9,22,1,26.631498052591724
2016092214,39.744,9,22,1,26.985126141570618
2016092215,42.984,9,22,1,25.99674303095179
2016092216,40.44,9,22,1,25.90944572028337
2016092217,41.4,9,22,1,22.58474983770776
2016092218,57.72,9,22,1,22.55515752900658
2016092219,53.592,9,22,1,22.30214328961165
2016092220,58.536,9,22,1,22.41903290898125
2016092221,68.664,9,22,1,20.853599778689784
2016092222,56.952,9,22,1,20.24991668118605
2016092223,47.112,9,22,1,20.30762168315329
2016092300,39.696,9,23,1,19.292605494703423
2016092301,37.464,9,23,1,19.419852422118424
2016092302,35.784,9,23,1,19.29852395644366
2016092303,32.856,9,23,1,18.98780471508144
2016092304,35.88,9,23,1,19.023315485522858
2016092305,31.08,9,23,1,20.470379381009707
2016092306,36.408,9,23,1,20.28098860532225
2016092307,47.4,9,23,1,20.86987554847542
2016092308,53.904,9,23,1,21.33891364138884
2016092309,35.928,9,23,1,24.483096440887323
2016092310,42.36,9,23,1,24.599986060256924
2016092311,52.512,9,23,1,24.89590914726853
2016092312,41.424,9,23,1,27.624320009515717
2016092313,51.168,9,23,1,27.788557322807208
2016092314,48.048,9,23,1,27.914324634787132
2016092315,48.576,9,23,1,26.94961537112925
2016092316,46.464,9,23,1,26.64777382237736
2016092317,59.976,9,23,1,23.297924477405783
2016092318,53.712,9,23,1,23.17955524260111
2016092319,57.792,9,23,1,22.37760367679965
2016092320,56.592,9,23,1,22.303622905046723
2016092321,67.464,9,23,1,21.158400558311712
2016092322,64.992,9,23,1,20.9926836295852
2016092323,53.28,9,23,1,20.82696670085869
2016092400,45.168,9,24,0,20.16557860138772
2016092401,37.56,9,24,0,20.14782321616701
2016092402,41.544,9,24,0,20.057566674628504
2016092403,35.832,9,24,0,19.465720500605244
2016092404,37.848,9,24,0,19.493833193871357
2016092405,31.992,9,24,0,21.24273863811004
2016092406,38.736,9,24,0,21.296004793772116
2016092407,46.896,9,24,0,22.12902828370989
2016092408,48.72,9,24,0,22.532963297480705
2016092409,52.728,9,24,0,26.96589114091489
2016092410,46.656,9,24,0,27.224823842050057
2016092411,58.632,9,24,0,27.892130403261262
2016092412,45.888,9,24,0,29.117251983489385
2016092413,51.624,9,24,0,29.269652373300342
2016092414,51.96,9,24,0,29.24301929546931
2016092415,45.744,9,24,0,28.0667250245981
2016092416,53.328,9,24,0,27.71013770474912
2016092417,52.152,9,24,0,25.214026465806057
2016092418,57.672,9,24,0,24.829326452690964
2016092419,55.752,9,24,0,24.61330259917247
2016092420,59.544,9,24,0,24.45794297849136
2016092421,72.864,9,24,0,23.842422957507157
2016092422,72.456,9,24,0,23.275730245879917
2016092423,53.952,9,24,0,23.305322554581096
2016092500,45.288,9,25,0,22.40127752376054
2016092501,46.728,9,25,0,22.15862059241101
2016092502,38.736,9,25,0,22.043210588476484
2016092503,42.552,9,25,0,21.36998556552504
2016092504,34.44,9,25,0,21.257534792460604
2016092505,35.592,9,25,0,22.09795635957363
2016092506,39.0,9,25,0,21.97070943215863
2016092507,47.808,9,25,0,22.629138300759507
2016092508,50.232,9,25,0,23.34823140219777
2016092509,38.496,9,25,0,26.252716501216867
2016092510,55.68,9,25,0,26.680325361948636
2016092511,58.728,9,25,0,27.35650961577022
2016092512,60.96,9,25,0,28.449945422278176
2016092513,54.096,9,25,0,28.618621581874777
2016092514,56.784,9,25,0,28.75030735559494
2016092515,56.472,9,25,0,27.96611117501413
2016092516,55.032,9,25,0,27.57105385385364
2016092517,57.6,9,25,0,25.57653224739528
2016092518,56.976,9,25,0,25.271731467773293
2016092519,57.648,9,25,0,24.94473645662549
2016092520,63.648,9,25,0,24.864837223132326
2016092521,68.76,9,25,0,23.829106418591664
2016092522,67.752,9,25,0,23.51986679266452
2016092523,51.984,9,25,0,23.315679862626496
2016092600,42.312,9,26,1,22.675006379246327
2016092601,42.672,9,26,1,22.62026060814918
2016092602,41.208,9,26,1,22.42939021702665
2016092603,34.632,9,26,1,21.68958249949759
2016092604,37.776,9,26,1,21.82570711952292
2016092605,34.944,9,26,1,22.74602792012911
2016092606,39.384,9,26,1,23.012358698439584
2016092607,48.552,9,26,1,24.08064104255152
